Dog_bites,date,average_Daily_max_oz,Average pm,PRCP,TMAX,UVI,holidays,fri,sat,sun,NYC,Luisville,Baton,Houston,LA,Baltimore,Austin,Chicago
19,2009-12-13,0.036583333,4.666666667,0.02,60,2.39,0,0,0,1,0,0,0,0,1,0,0,0
14,2009-12-14,0.021833333,10.3,0,61,2.59,0,0,0,0,0,0,0,0,1,0,0,0
23,2009-12-15,0.01825,9.16,0,70,2.64,0,0,0,0,0,0,0,0,1,0,0,0
13,2009-12-16,0.019916667,8.666666667,0,69,2.76,0,0,0,0,0,0,0,0,1,0,0,0
23,2009-12-17,0.018538462,9.783333333,0,75,2.84,0,0,0,0,0,0,0,0,1,0,0,0
16,2009-12-18,0.017416667,12.16,0,74,2.78,0,1,0,0,0,0,0,0,1,0,0,0
25,2009-12-19,0.024416667,7.46,0,76,2.86,0,0,1,0,0,0,0,0,1,0,0,0
13,2009-12-20,0.023083333,10.1,0,74,2.65,0,0,0,1,0,0,0,0,1,0,0,0
26,2009-12-21,0.008833333,19.62222222,0,66,2.59,0,0,0,0,0,0,0,0,1,0,0,0
24,2009-12-22,0.037923077,5.42,0,58,2.64,0,0,0,0,0,0,0,0,1,0,0,0
24,2009-12-23,0.023692308,8.66,0,64,2.89,0,0,0,0,0,0,0,0,1,0,0,0
16,2009-12-24,0.018583333,22.17777778,0,63,2.75,0,0,0,0,0,0,0,0,1,0,0,0
25,2009-12-25,0.031583333,36.2,0,61,2.74,1,1,0,0,0,0,0,0,1,0,0,0
11,2009-12-26,0.018916667,34.96,0,60,2.45,0,0,1,0,0,0,0,0,1,0,0,0
27,2009-12-27,0.023083333,31.1,0,62,2.62,0,0,0,1,0,0,0,0,1,0,0,0
20,2009-12-28,0.022583333,10.92,0,69,2.15,0,0,0,0,0,0,0,0,1,0,0,0
28,2009-12-29,0.024583333,14.36,0,63,2.71,0,0,0,0,0,0,0,0,1,0,0,0
13,2009-12-30,0.00625,17.22222222,0.1,55,1.64,0,0,0,0,0,0,0,0,1,0,0,0
16,2009-12-31,,15.74,0,68,3.31,1,0,0,0,0,0,0,0,1,0,0,0
0.000,2010-01-01,,,0,31,,1,1,0,0,0,1,0,0,0,0,0,0
24,2010-01-01,0.0295,18.9,0,69,2.96,1,1,0,0,0,0,0,0,1,0,0,0
2.000,2010-01-02,,10.5,0,24,1.5,0,0,1,0,0,1,0,0,0,0,0,0
30,2010-01-02,0.028428571,9.783333333,0,76,2.97,0,0,1,0,0,0,0,0,1,0,0,0
0.000,2010-01-03,,,0,27,1.5,0,0,0,1,0,1,0,0,0,0,0,0
16,2010-01-03,0.029071429,8.866666667,0,80,2.87,0,0,0,1,0,0,0,0,1,0,0,0
2.000,2010-01-04,,,0,26,1.47,0,0,0,0,0,1,0,0,0,0,0,0
16,2010-01-04,0.018142857,8.166666667,0,75,2.68,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-01-05,,,0,25,1.33,0,0,0,0,0,1,0,0,0,0,0,0
12,2010-01-05,0.020285714,9.236363636,0,76,2.94,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-01-06,,,0,24,1.35,0,0,0,0,0,1,0,0,0,0,0,0
21,2010-01-06,0.0166,13.06666667,0,73,2.9,0,0,0,0,0,0,0,0,1,0,0,0
3.000,2010-01-07,,,0.15,29,0.72,0,0,0,0,0,1,0,0,0,0,0,0
28,2010-01-07,0.014,23.16666667,0,67,2.97,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-01-08,,5.5,0,19,1.34,0,1,0,0,0,1,0,0,0,0,0,0
12,2010-01-08,0.017533333,14.04166667,0,77,2.81,0,1,0,0,0,0,0,0,1,0,0,0
1.000,2010-01-09,,,0,24,1.39,0,0,1,0,0,1,0,0,0,0,0,0
11,2010-01-09,0.0226,7.783333333,0,75,2.8,0,0,1,0,0,0,0,0,1,0,0,0
1.000,2010-01-10,,,0,26,1.89,0,0,0,1,0,1,0,0,0,0,0,0
17,2010-01-10,0.024933333,11.96666667,0,74,2.92,0,0,0,1,0,0,0,0,1,0,0,0
3.000,2010-01-11,,,0,29,1.53,0,0,0,0,0,1,0,0,0,0,0,0
11,2010-01-11,0.019666667,11.65454545,0,77,3.08,0,0,0,0,0,0,0,0,1,0,0,0
3.000,2010-01-12,0.026,,0,33,2.24,0,0,0,0,0,1,0,0,0,0,0,0
20,2010-01-12,0.017307692,19.01666667,0,66,3.27,0,0,0,0,0,0,0,0,1,0,0,0
0.000,2010-01-13,0.024,,0,39,2.54,0,0,0,0,0,1,0,0,0,0,0,0
15,2010-01-13,0.0275,14.16666667,0.13,63,1.26,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-01-14,0.024,20.4,0,51,2.06,0,0,0,0,0,1,0,0,0,0,0,0
9,2010-01-14,0.0278,8.57,0,71,3.39,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-01-15,0.016,,0,51,0.79,0,1,0,0,0,1,0,0,0,0,0,0
17,2010-01-15,0.0202,9.7,0,73,2.97,0,1,0,0,0,0,0,0,1,0,0,0
2.000,2010-01-16,0.025,,0,57,1.52,0,0,1,0,0,1,0,0,0,0,0,0
23,2010-01-16,0.0206,13.45,0,68,2.99,0,0,1,0,0,0,0,0,1,0,0,0
0.000,2010-01-17,0.012,,0.27,46,1.01,0,0,0,1,0,1,0,0,0,0,0,0
17,2010-01-17,0.032333333,14.2,0.26,63,2.63,0,0,0,1,0,0,0,0,1,0,0,0
0.000,2010-01-18,0.009,,0,37,2.04,1,0,0,0,0,1,0,0,0,0,0,0
17,2010-01-18,0.028666667,11.03333333,0.75,62,0.21,1,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-01-19,0.003,,0,49,0.76,0,0,0,0,0,1,0,0,0,0,0,0
11,2010-01-19,0.0245,10.35,0.66,59,2.19,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-01-20,0.008,18.9,0.58,40,0.51,0,0,0,0,0,1,0,0,0,0,0,0
14,2010-01-20,0.026666667,6.936363636,1.13,58,0.72,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-01-21,0.006,,0.87,47,0.6,0,0,0,0,0,1,0,0,0,0,0,0
17,2010-01-21,0.035733333,4.86,0.73,58,0.3,0,0,0,0,0,0,0,0,1,0,0,0
0.000,2010-01-22,0.005,,0,46,1.39,0,1,0,0,0,1,0,0,0,0,0,0
24,2010-01-22,0.022133333,5.9,0.48,54,1.29,0,1,0,0,0,0,0,0,1,0,0,0
1.000,2010-01-23,0.032,,0,55,1.92,0,0,1,0,0,1,0,0,0,0,0,0
23,2010-01-23,0.032066667,11.41,0,58,3.11,0,0,1,0,0,0,0,0,1,0,0,0
1.000,2010-01-24,0.028,,0.81,54,1.7,0,0,0,1,0,1,0,0,0,0,0,0
27,2010-01-24,0.035285714,14.96,0,60,3.1,0,0,0,1,0,0,0,0,1,0,0,0
2.000,2010-01-25,0.021,,0.01,44,1.01,0,0,0,0,0,1,0,0,0,0,0,0
24,2010-01-25,0.022333333,14.65,0,64,3.22,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-01-26,0.029,6,0.03,35,1.79,0,0,0,0,0,1,0,0,0,0,0,0
16,2010-01-26,0.014153846,16.10909091,0.16,58,1.27,0,0,0,0,0,0,0,0,1,0,0,0
4.000,2010-01-27,0.026,,0,40,1.85,0,0,0,0,0,1,0,0,0,0,0,0
16,2010-01-27,0.026857143,8.45,0,66,3.25,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-01-28,0.039,,0,41,2.43,0,0,0,0,0,1,0,0,0,0,0,0
25,2010-01-28,0.028916667,9.533333333,0,67,3.41,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-01-29,0.027,,0.01,23,1.35,0,1,0,0,0,1,0,0,0,0,0,0
20,2010-01-29,0.022,14.34545455,0,64,3.35,0,1,0,0,0,0,0,0,1,0,0,0
2.000,2010-01-30,0.031,,0.13,31,1.29,0,0,1,0,0,1,0,0,0,0,0,0
20,2010-01-30,0.033071429,19.95,0,59,3.05,0,0,1,0,0,0,0,0,1,0,0,0
2.000,2010-01-31,0.029,,0,33,2.23,0,0,0,1,0,1,0,0,0,0,0,0
23,2010-01-31,0.032714286,20.65,0,62,3.3,0,0,0,1,0,0,0,0,1,0,0,0
2.000,2010-02-01,0.036,23.9,0,41,2.3,0,0,0,0,0,1,0,0,0,0,0,0
18,2010-02-01,0.023666667,24.38181818,0,64,3.07,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-02-02,0.027,,0,45,2.14,0,0,0,0,0,1,0,0,0,0,0,0
17,2010-02-02,0.025538462,25.72857143,0,61,3.17,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-02-03,0.032,,0,43,2,0,0,0,0,0,1,0,0,0,0,0,0
20,2010-02-03,0.029071429,15.66666667,0,65,3.39,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-02-04,0.016,,0,42,2.09,0,0,0,0,0,1,0,0,0,0,0,0
19,2010-02-04,0.032533333,12.22222222,0,63,3.1,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-02-05,0.021,,1.12,39,0.56,0,1,0,0,0,1,0,0,0,0,0,0
13,2010-02-05,0.025071429,8.642857143,1.39,56,2.85,0,1,0,0,0,0,0,0,1,0,0,0
1.000,2010-02-06,0.038,,0.08,33,2.49,0,0,1,0,0,1,0,0,0,0,0,0
18,2010-02-06,0.032933333,3.8,0.92,59,3.16,0,0,1,0,0,0,0,0,1,0,0,0
2.000,2010-02-07,0.037,10.3,0,26,3.3,0,0,0,1,0,1,0,0,0,0,0,0
22,2010-02-07,0.036733333,5.561538462,0,60,3.83,0,0,0,1,0,0,0,0,1,0,0,0
0.000,2010-02-08,0.028,,0.06,31,2.56,0,0,0,0,0,1,0,0,0,0,0,0
26,2010-02-08,0.030133333,8.514285714,0,60,3.9,0,0,0,0,0,0,0,0,1,0,0,0
0.000,2010-02-09,0.033,,0.47,32,1.13,0,0,0,0,0,1,0,0,0,0,0,0
14,2010-02-09,0.025142857,9.983333333,0.2,57,3.17,0,0,0,0,0,0,0,0,1,0,0,0
4.000,2010-02-10,0.039,,0,29,2.76,0,0,0,0,0,1,0,0,0,0,0,0
22,2010-02-10,0.027785714,7.890909091,0,62,2.76,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-02-11,0.035,,0,32,3.04,0,0,0,0,0,1,0,0,0,0,0,0
24,2010-02-11,0.030066667,10.7,0,62,4.44,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-02-12,0.035,,0,33,3.3,0,1,0,0,0,1,0,0,0,0,0,0
20,2010-02-12,0.029857143,17.42857143,0,62,4.01,0,1,0,0,0,0,0,0,1,0,0,0
0.000,2010-02-13,0.041,14.4,0,30,2.96,0,0,1,0,0,1,0,0,0,0,0,0
13,2010-02-13,0.033866667,11.38333333,0,68,4.09,0,0,1,0,0,0,0,0,1,0,0,0
1.000,2010-02-14,0.034,,0.03,34,2.77,0,0,0,1,0,1,0,0,0,0,0,0
27,2010-02-14,0.041133333,9.942857143,0,77,4.28,0,0,0,1,0,0,0,0,1,0,0,0
1.000,2010-02-15,0.043,,0.08,32,2.1,1,0,0,0,0,1,0,0,0,0,0,0
29,2010-02-15,0.038,9.542857143,0,79,4.46,1,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-02-16,0.038,,0,29,2.59,0,0,0,0,0,1,0,0,0,0,0,0
16,2010-02-16,0.033066667,10.43636364,0,80,4.56,0,0,0,0,0,0,0,0,1,0,0,0
0.000,2010-02-17,0.033,,0,32,2.64,0,0,0,0,0,1,0,0,0,0,0,0
16,2010-02-17,0.034142857,12.91428571,0,75,4.17,0,0,0,0,0,0,0,0,1,0,0,0
3.000,2010-02-18,0.03,,0,37,2.55,0,0,0,0,0,1,0,0,0,0,0,0
16,2010-02-18,0.038285714,24.75714286,0,62,4.85,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-02-19,0.014,23.9,0,45,3.33,0,1,0,0,0,1,0,0,0,0,0,0
14,2010-02-19,0.036785714,10.94166667,0.1,60,1.89,0,1,0,0,0,0,0,0,1,0,0,0
2.000,2010-02-20,0.016,,0.02,54,2.86,0,0,1,0,0,1,0,0,0,0,0,0
28,2010-02-20,0.0375,5.685714286,0.06,60,2.37,0,0,1,0,0,0,0,0,1,0,0,0
2.000,2010-02-21,0.019,,0,63,2.18,0,0,0,1,0,1,0,0,0,0,0,0
23,2010-02-21,0.034428571,5.685714286,0.02,62,2.18,0,0,0,1,0,0,0,0,1,0,0,0
3.000,2010-02-22,0.015,,0.01,56,1.42,0,0,0,0,0,1,0,0,0,0,0,0
24,2010-02-22,0.0375,4.158333333,0,70,3.94,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-02-23,0.017,,0,38,1.65,0,0,0,0,0,1,0,0,0,0,0,0
20,2010-02-23,0.033076923,7.057142857,0,65,3.69,0,0,0,0,0,0,0,0,1,0,0,0
0.000,2010-02-24,0.02,,0.03,33,1.99,0,0,0,0,0,1,0,0,0,0,0,0
23,2010-02-24,0.025071429,9.828571429,0,62,3.52,0,0,0,0,0,0,0,0,1,0,0,0
3.000,2010-02-25,0.024,10.9,0,35,2.91,0,0,0,0,0,1,0,0,0,0,0,0
16,2010-02-25,0.027928571,9.016666667,0,65,5.09,0,0,0,0,0,0,0,0,1,0,0,0
3.000,2010-02-26,0.026,,0,41,3.02,0,1,0,0,0,1,0,0,0,0,0,0
15,2010-02-26,0.031714286,9.8,0,71,4.82,0,1,0,0,0,0,0,0,1,0,0,0
2.000,2010-02-27,0.024,,0.01,36,2.34,0,0,1,0,0,1,0,0,0,0,0,0
23,2010-02-27,0.036428571,6.971428571,0.54,61,1.46,0,0,1,0,0,0,0,0,1,0,0,0
1.000,2010-02-28,0.026,,0,39,1.83,0,0,0,1,0,1,0,0,0,0,0,0
25,2010-02-28,0.036714286,6.418181818,0,63,4.96,0,0,0,1,0,0,0,0,1,0,0,0
2.000,2010-03-01,0.027,,0,41,1.85,0,0,0,0,0,1,0,0,0,0,0,0
13,2010-03-01,0.032928571,9.8,0,65,5.45,0,0,0,0,0,0,0,0,1,0,0,0
0.000,2010-03-02,0.033,,0,43,2.09,0,0,0,0,0,1,0,0,0,0,0,0
18,2010-03-02,0.036307692,6.928571429,0,63,3.77,0,0,0,0,0,0,0,0,1,0,0,0
0.000,2010-03-03,0.032,11.5,0,39,2.25,0,0,0,0,0,1,0,0,0,0,0,0
22,2010-03-03,0.037214286,3.754545455,0.02,62,5.1,0,0,0,0,0,0,0,0,1,0,0,0
0.000,2010-03-04,0.037,,0,49,2.62,0,0,0,0,0,1,0,0,0,0,0,0
12,2010-03-04,0.042714286,3.9,0.01,60,4.62,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-03-05,0.041333333,,0,51,3.6,0,1,0,0,0,1,0,0,0,0,0,0
16,2010-03-05,0.040666667,6.983333333,0,64,5.15,0,1,0,0,0,0,0,0,1,0,0,0
5.000,2010-03-06,0.041666667,,0,52,4.03,0,0,1,0,0,1,0,0,0,0,0,0
17,2010-03-06,0.043,6.76,0.18,61,4.17,0,0,1,0,0,0,0,0,1,0,0,0
3.000,2010-03-07,0.05,,0,61,4.28,0,0,0,1,0,1,0,0,0,0,0,0
20,2010-03-07,0.041,5.4,0,63,3.75,0,0,0,1,0,0,0,0,1,0,0,0
4.000,2010-03-08,0.038666667,,0,64,3.63,0,0,0,0,0,1,0,0,0,0,0,0
7,2010-03-08,0.037,9.528571429,0,61,2.86,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-03-09,0.045333333,19.8,0,66,4.35,0,0,0,0,0,1,0,0,0,0,0,0
16,2010-03-09,0.039428571,4.453846154,0,60,5.05,0,0,0,0,0,0,0,0,1,0,0,0
4.000,2010-03-10,0.037333333,,0,72,1.99,0,0,0,0,0,1,0,0,0,0,0,0
27,2010-03-10,0.040266667,5.857142857,0,61,5.17,0,0,0,0,0,0,0,0,1,0,0,0
4.000,2010-03-11,0.038,,0,69,2.62,0,0,0,0,0,1,0,0,0,0,0,0
22,2010-03-11,0.042307692,7.457142857,0,64,5.65,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-03-12,0.025333333,,0.23,56,3.21,0,1,0,0,0,1,0,0,0,0,0,0
31,2010-03-12,0.041666667,8.4,0,65,6.12,0,1,0,0,0,0,0,0,1,0,0,0
4.000,2010-03-13,0.029666667,,0.01,51,0.82,0,0,1,0,0,1,0,0,0,0,0,0
24,2010-03-13,0.0368,8.014285714,0,60,5.37,0,0,1,0,0,0,0,0,1,0,0,0
1.000,2010-03-14,0.035333333,,0.07,45,1.25,0,0,0,1,0,1,0,0,0,0,0,0
24,2010-03-14,0.0482,8.771428571,0,65,5.93,0,0,0,1,0,0,0,0,1,0,0,0
0.000,2010-03-15,0.031333333,6.1,0,50,2.25,0,0,0,0,0,1,0,0,0,0,0,0
19,2010-03-15,0.045933333,7.166666667,0,76,7,0,0,0,0,0,0,0,0,1,0,0,0
3.000,2010-03-16,0.039,,0,60,3.59,0,0,0,0,0,1,0,0,0,0,0,0
18,2010-03-16,0.051769231,7.328571429,0,85,7.66,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-03-17,0.030333333,,0,61,4.3,0,0,0,0,0,1,0,0,0,0,0,0
20,2010-03-17,0.051466667,7.528571429,0,83,7.51,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-03-18,0.055,,0,68,4.49,0,0,0,0,0,1,0,0,0,0,0,0
26,2010-03-18,0.049,11.93333333,0,72,7.03,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-03-19,0.057666667,,0,69,5.1,0,1,0,0,0,1,0,0,0,0,0,0
16,2010-03-19,0.0422,14.63333333,0,69,6.83,0,1,0,0,0,0,0,0,1,0,0,0
5.000,2010-03-20,0.056,,0,70,2.43,0,0,1,0,0,1,0,0,0,0,0,0
28,2010-03-20,0.052666667,14.9,0,75,7.12,0,0,1,0,0,0,0,0,1,0,0,0
2.000,2010-03-21,0.045333333,18.9,0.4,69,3.15,0,0,0,1,0,1,0,0,0,0,0,0
16,2010-03-21,0.054666667,14.53076923,0,69,6.3,0,0,0,1,0,0,0,0,1,0,0,0
2.000,2010-03-22,0.025,,0.06,51,0.64,0,0,0,0,0,1,0,0,0,0,0,0
21,2010-03-22,0.0406,14,0,64,6.66,0,0,0,0,0,0,0,0,1,0,0,0
3.000,2010-03-23,0.04,,0,61,4.92,0,0,0,0,0,1,0,0,0,0,0,0
28,2010-03-23,0.0446,13.05,0,66,6.27,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-03-24,0.055333333,,0,70,3.93,0,0,0,0,0,1,0,0,0,0,0,0
24,2010-03-24,0.043466667,13.40909091,0,69,6.74,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-03-25,0.045,,0.28,61,1.57,0,0,0,0,0,1,0,0,0,0,0,0
16,2010-03-25,0.0422,15.35,0,62,6.99,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-03-26,0.037,,0.02,50,4.63,0,1,0,0,0,1,0,0,0,0,0,0
24,2010-03-26,0.041266667,8.083333333,0,68,6.85,0,1,0,0,0,0,0,0,1,0,0,0
2.000,2010-03-27,0.048666667,6.7,0,66,5.03,0,0,1,0,0,1,0,0,0,0,0,0
15,2010-03-27,0.0518,7.566666667,0,82,6.97,0,0,1,0,0,0,0,0,1,0,0,0
2.000,2010-03-28,0.045333333,,0.1,60,1.28,0,0,0,1,0,1,0,0,0,0,0,0
21,2010-03-28,0.057066667,6.083333333,0,81,6.72,0,0,0,1,0,0,0,0,1,0,0,0
1.000,2010-03-29,0.036333333,,0,55,1.38,0,0,0,0,0,1,0,0,0,0,0,0
27,2010-03-29,0.046933333,8.883333333,0,72,7.59,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-03-30,0.041,,0,64,5.12,0,0,0,0,0,1,0,0,0,0,0,0
18,2010-03-30,0.0342,7.872727273,0,64,8.12,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-03-31,0.059666667,,0,79,6.39,0,0,0,0,0,1,0,0,0,0,0,0
26,2010-03-31,0.0442,7.25,0,62,2.7,0,0,0,0,0,0,0,0,1,0,0,0
9.000,2010-04-01,0.065666667,,0,84,7.4,0,0,0,0,0,1,0,0,0,0,0,0
32,2010-04-01,0.045133333,4.414285714,0,59,5.91,0,0,0,0,0,0,0,0,1,0,0,0
4.000,2010-04-02,0.060333333,18.2,0,85,7.76,1,1,0,0,0,1,0,0,0,0,0,0
30,2010-04-02,0.0452,10.12307692,0,63,6.99,1,1,0,0,0,0,0,0,1,0,0,0
2.000,2010-04-03,0.052666667,,0.04,71,1.11,0,0,1,0,0,1,0,0,0,0,0,0
21,2010-04-03,0.046533333,11.27142857,0,64,8.33,0,0,1,0,0,0,0,0,1,0,0,0
3.000,2010-04-04,0.056,,0,79,6.83,0,0,0,1,0,1,0,0,0,0,0,0
26,2010-04-04,0.046866667,9.142857143,0.01,61,8.18,0,0,0,1,0,0,0,0,1,0,0,0
4.000,2010-04-05,0.040666667,,0,85,3.56,0,0,0,0,0,1,0,0,0,0,0,0
21,2010-04-05,0.042466667,4.25,0.23,62,7.41,0,0,0,0,0,0,0,0,1,0,0,0
6.000,2010-04-06,0.058,,0,87,7.72,0,0,0,0,0,1,0,0,0,0,0,0
13,2010-04-06,0.045214286,6.757142857,0,66,7.49,0,0,0,0,0,0,0,0,1,0,0,0
3.000,2010-04-07,0.043,,0.21,78,6.24,0,0,0,0,0,1,0,0,0,0,0,0
21,2010-04-07,0.047933333,6.942857143,0,77,7.81,0,0,0,0,0,0,0,0,1,0,0,0
0.000,2010-04-08,0.039333333,5.9,0.85,61,3.82,0,0,0,0,0,1,0,0,0,0,0,0
16,2010-04-08,0.0482,6.583333333,0,79,8.12,0,0,0,0,0,0,0,0,1,0,0,0
6.000,2010-04-09,0.049,,0,61,5.8,0,1,0,0,0,1,0,0,0,0,0,0
26,2010-04-09,0.049714286,12.825,0,71,8.12,0,1,0,0,0,0,0,0,1,0,0,0
1.000,2010-04-10,0.057666667,,0,71,6.86,0,0,1,0,0,1,0,0,0,0,0,0
24,2010-04-10,0.052933333,15.48571429,0,62,7.73,0,0,1,0,0,0,0,0,1,0,0,0
1.000,2010-04-11,0.069,,0,77,6.04,0,0,0,1,0,1,0,0,0,0,0,0
19,2010-04-11,0.048533333,11.55833333,0.56,63,7.36,0,0,0,1,0,0,0,0,1,0,0,0
1.000,2010-04-12,0.073333333,,0,79,6.78,0,0,0,0,0,1,0,0,0,0,0,0
9,2010-04-12,0.045333333,8.614285714,0.21,61,5.41,0,0,0,0,0,0,0,0,1,0,0,0
0.000,2010-04-13,0.075,,0,83,7.07,0,0,0,0,0,1,0,0,0,0,0,0
27,2010-04-13,0.043333333,11.02857143,0,62,8.05,0,0,0,0,0,0,0,0,1,0,0,0
3.000,2010-04-14,0.075666667,17.6,0,84,6.62,0,0,0,0,0,1,0,0,0,0,0,0
25,2010-04-14,0.044571429,9.183333333,0,64,8.58,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-04-15,0.074333333,,0,86,6.75,0,0,0,0,0,1,0,0,0,0,0,0
15,2010-04-15,0.046866667,11.52857143,0,65,8.53,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-04-16,0.059,,0.26,83,6.53,0,1,0,0,0,1,0,0,0,0,0,0
26,2010-04-16,0.046923077,10.95714286,0,64,7.61,0,1,0,0,0,0,0,0,1,0,0,0
2.000,2010-04-17,0.052333333,,0,65,6.54,0,0,1,0,0,1,0,0,0,0,0,0
29,2010-04-17,0.057214286,12.78333333,0,69,7.96,0,0,1,0,0,0,0,0,1,0,0,0
5.000,2010-04-18,0.037666667,,0,63,6.32,0,0,0,1,0,1,0,0,0,0,0,0
35,2010-04-18,0.062533333,15.48571429,0,67,8.18,0,0,0,1,0,0,0,0,1,0,0,0
3.000,2010-04-19,0.042666667,,0,67,6.48,0,0,0,0,0,1,0,0,0,0,0,0
16,2010-04-19,0.049333333,12.5,0,66,8.13,0,0,0,0,0,0,0,0,1,0,0,0
3.000,2010-04-20,0.052333333,15.7,0,67,5.84,0,0,0,0,0,1,0,0,0,0,0,0
18,2010-04-20,0.036714286,5.683333333,0.14,65,5.89,0,0,0,0,0,0,0,0,1,0,0,0
5.000,2010-04-21,0.062333333,,0,72,5.84,0,0,0,0,0,1,0,0,0,0,0,0
15,2010-04-21,0.039357143,4.5375,0.06,61,4.27,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-04-22,0.060333333,,0,74,4.78,0,0,0,0,0,1,0,0,0,0,0,0
13,2010-04-22,0.031769231,5.657142857,0,59,6.79,0,0,0,0,0,0,0,0,1,0,0,0
3.000,2010-04-23,0.049,,0.26,73,2.07,0,1,0,0,0,1,0,0,0,0,0,0
26,2010-04-23,0.036307692,8.883333333,0,63,8.65,0,1,0,0,0,0,0,0,1,0,0,0
1.000,2010-04-24,0.036333333,,1.83,72,1.85,0,0,1,0,0,1,0,0,0,0,0,0
29,2010-04-24,0.049466667,14.6,0,64,8.88,0,0,1,0,0,0,0,0,1,0,0,0
0.000,2010-04-25,0.042333333,,0.17,70,0.82,0,0,0,1,0,1,0,0,0,0,0,0
21,2010-04-25,0.062533333,18.15714286,0,63,8.48,0,0,0,1,0,0,0,0,1,0,0,0
2.000,2010-04-26,0.029666667,7.9,0,56,2.03,0,0,0,0,0,1,0,0,0,0,0,0
18,2010-04-26,0.056666667,20.44615385,0,61,7.99,0,0,0,0,0,0,0,0,1,0,0,0
1.000,2010-04-27,0.038666667,,0.35,62,4.08,0,0,0,0,0,1,0,0,0,0,0,0
17,2010-04-27,0.048266667,21.91428571,0.02,61,6.6,0,0,0,0,0,0,0,0,1,0,0,0
4.000,2010-04-28,0.055333333,,0,66,5.96,0,0,0,0,0,1,0,0,0,0,0,0
19,2010-04-28,0.042933333,6.628571429,0.02,64,8.79,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-04-29,0.052333333,,0,75,6.67,0,0,0,0,0,1,0,0,0,0,0,0
13,2010-04-29,0.0458,4.13,0,65,6.88,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-04-30,0.055333333,,0,83,7.69,0,1,0,0,0,1,0,0,0,0,0,0
11,2010-04-30,0.040666667,5.1,0,68,6.55,0,1,0,0,0,0,0,0,1,0,0,0
5.000,2010-05-01,0.042666667,,1.32,75,0.5,0,0,1,0,0,1,0,0,0,0,0,0
24,2010-05-01,0.0444,8.114285714,0,67,7.78,0,0,1,0,0,0,0,0,1,0,0,0
1.000,2010-05-02,0.029,3,3.44,70,1.06,0,0,0,1,0,1,0,0,0,0,0,0
20,2010-05-02,0.045933333,10.225,0,69,8.52,0,0,0,1,0,0,0,0,1,0,0,0
4.000,2010-05-03,0.054333333,,0,78,8.61,0,0,0,0,0,1,0,0,0,0,0,0
20,2010-05-03,0.054142857,12.27142857,0,70,8.87,0,0,0,0,0,0,0,0,1,0,0,0
5.000,2010-05-04,0.060333333,,0.02,79,7.48,0,0,0,0,0,1,0,0,0,0,0,0
20,2010-05-04,0.051142857,11.72857143,0,67,9.96,0,0,0,0,0,0,0,0,1,0,0,0
2.000,2010-05-05,0.061333333,,0,87,7.85,0,0,0,0,0,1,0,0,0,0,0,0
20,2010-05-05,0.051466667,12.43636364,0,66,9.37,0,0,0,0,0,0,0,0,1,0,0,0
3.000,2010-05-06,0.061,,0,79,8.23,0,0,0,0,0,1,0,0,0,0,0,0
24,2010-05-06,0.053642857,16.27142857,0,67,9.59,0,0,0,0,0,0,0,0,1,0,0,0
3.000,2010-05-07,0.059666667,,0.29,88,8.96,0,1,0,0,0,1,0,0,0,0,0,0
